,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-131.03236,-218.54842,0.0060674115,47.56864,-0.15748776,33.624355,40.910027,2.2122345,-228.27242,-0.23570484,-230.48465,0.016479492,-131.01657,-0.23570484,-131.03305
0,-172.75319,0.14243986,0.00048234465,47.73465,0.0900624,33.621372,40.86617,-1.9001896,-0.005245585,0.03270875,1.8949441,-9.1552734e-05,-172.75328,0.03270875,-172.75319
0,-148.89975,-925.95746,0.05155897,47.508274,-0.45920908,33.62095,40.959908,-18.482788,-950.5701,-1.1138479,-932.08734,-0.03152466,-148.93483,-0.60325706,-148.90387
0,-203.9983,0.083840854,0.00443642,47.71956,0.31636128,33.605675,40.921295,0.51626295,-0.019233812,0.26074445,-0.5354968,-0.00036621094,-203.99799,0.26074445,-203.99762
0,-136.29138,-0.74384224,0.0031589724,47.6441,-0.2610002,33.613556,40.865734,0.39638075,-0.22862008,-0.07286118,-0.62500083,-0.0045776367,-136.29596,-0.07286118,-136.29138
0,-194.45662,0.78490186,0.0028684922,47.583733,0.22490533,33.6188,40.853275,-1.2455146,0.17922416,0.09013286,1.4247388,0.0035705566,-194.45305,0.09013286,-194.45662
0,-128.87062,-0.369773,0.0007289942,47.296993,-0.10258094,33.614647,40.924957,1.321827,-0.3855505,-0.09499554,-1.7073776,-0.0077056885,-128.87833,-0.09499554,-128.87062
0,-183.3924,0.341897,0.0029894244,47.43282,0.25355607,33.61279,40.879707,-1.3473897,0.36019686,0.091454074,1.7075865,0.0071868896,-183.38521,0.091454074,-183.3924
0,-123.04381,-0.5514792,0.0026402688,47.704464,-0.23346315,33.62113,40.92865,0.5570939,-0.71208817,-0.14919488,-1.2691821,-0.013557434,-123.057365,-0.14919488,-123.04381
0,-171.2578,0.43837833,0.0015990526,47.71956,0.16039228,33.61222,40.927856,0.6215604,0.37243655,0.36265504,-0.24912383,0.007446289,-171.25035,0.393979,-171.2578
0,-136.22446,-0.26606682,0.006725879,47.583733,-0.39967802,33.6074,40.945633,-1.0014287,-0.41221556,-0.37648773,2.3024251,-0.008239746,-136.2327,-0.37648773,-136.22446
0,-209.18341,0.6341369,0.004490364,47.704464,0.31276962,33.616955,40.91744,-0.029535353,0.5953739,0.1635839,0.6249093,0.011886597,-209.17152,0.1635839,-209.18341
0,-126.12085,-0.84190375,0.00012613733,47.73465,-0.0040254425,33.61729,40.946617,-1.0646012,-1.5767355,-0.37178665,-0.5121344,-0.031532288,-126.15238,-0.37178665,-126.12085
0,-198.25246,2.7108815,0.0047359494,47.65919,0.3242403,33.62792,40.98394,-1.9417797,1.7249233,0.14043319,3.2995734,0.035186768,-198.21727,0.14043319,-198.25246
0,-118.86238,0.39929637,0.0006328178,47.704464,-0.08215888,33.623463,40.987896,-6.0651245,-3.434984,-0.1930633,2.6301403,-0.06869507,-118.931076,-0.1930633,-118.86238
0,-184.68628,1.0645064,0.0016046026,47.508274,0.030351793,33.629677,40.931484,4.175104,4.323242,0.11412397,0.14813827,0.093826294,-184.59245,0.11412397,-184.68628
0,-115.0892,344.97357,0.035544705,47.613914,0.44066393,33.62729,41.003532,-4.0048523,339.9457,0.4174577,343.95056,-0.03769684,-115.12553,0.320808,-115.08783
0,-166.77289,-814.22687,0.078482985,47.6441,-0.52554476,33.625908,40.90717,2.0801392,-794.2009,-0.48120445,-796.28107,-0.009719849,-166.7881,-0.4347108,-166.77838
0,-129.4243,1697.1357,0.14607139,47.56864,0.5579603,33.624386,40.944424,7.2297363,1680.2683,0.69514453,1673.0386,0.107910156,-129.3164,0.69514453,-129.4243
0,-135.49568,-2222.8914,0.22738767,47.23663,-0.8512005,33.629215,40.82675,7.5791016,-2249.1401,-0.6672449,-2256.7192,-0.054840088,-135.55806,-0.6672449,-135.50323
0,-216.39551,-0.037115935,0.0012907658,47.704464,0.1660838,33.62919,40.94836,0.22576727,0.084803626,0.113268055,-0.14096364,0.0016937256,-216.39381,0.113268055,-216.39551
